지역,세부지역,좌표,년,월,"Total Monthly Precipitation
 (in millimeters)(강수량)","Mean Daily Air Temperature
 (in deg Celsius) 
평균 일일 공기 온도(도)","Mean Daily Minimum Air Temperature
 (in deg Celsius) 
 일일최소 온도(도)","Mean Daily Maximum Air Temperature
 (in deg Celsius)  
일일최대 온도(도)",Regosol,Cambisol,Fluvisol,Arenosols,Solonchak,Rendzina,Podzols,Lithosols,Gleysols,Phaeozems,Ferralsols,Luvisol,Histosols,Acrisols,Andosols,Outcrops,과일
미국,Hawaii1,"21.459208, -157.895752",2008,2,10.8,23.8,20.2,27.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895753",2009,2,6.4,23.0,19.7,26.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895754",2010,2,17.0,22.8,19.0,26.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895755",2011,2,47.1,23.9,20.5,27.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895756",2012,2,29.0,23.3,19.4,27.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895757",2013,2,16.6,23.8,20.7,27.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895758",2014,2,31.2,23.6,20.6,26.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895759",2015,2,21.6,23.8,20.1,27.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895760",2016,2,10.1,23.7,19.7,27.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895761",2007,3,17.4,23.5,20.0,27.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895762",2008,3,2.1,25.2,21.5,28.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895763",2009,3,57.4,23.2,19.9,26.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895764",2010,3,15.0,23.9,20.3,27.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895765",2011,3,24.3,24.7,21.4,28.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895766",2012,3,39.8,23.5,20.3,26.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895767",2013,3,74.9,22.8,19.2,26.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895768",2014,3,66.3,23.7,20.2,27.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895769",2015,3,16.0,23.2,19.4,26.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895770",2016,3,5.6,23.6,19.8,27.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895771",2007,4,5.4,24.8,20.9,28.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895772",2008,4,5.2,25.1,21.5,28.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895773",2009,4,14.1,23.7,20.5,27.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895774",2010,4,7.2,24.4,21.0,27.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895775",2011,4,67.1,25.1,21.5,28.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895776",2012,4,6.1,24.4,21.0,27.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895777",2013,4,44.5,24.4,21.0,27.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895778",2014,4,8.5,25.0,21.8,28.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895779",2015,4,8.9,24.5,21.0,28.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895780",2016,4,5.7,25.5,21.9,29.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895781",2007,5,3.1,25.7,22.0,29.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895782",2008,5,13.6,26.3,22.7,29.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895783",2009,5,3.8,25.6,22.0,29.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895784",2010,5,35.9,25.8,22.3,29.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895785",2011,5,79.0,26.0,22.7,29.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895786",2012,5,1.1,25.4,22.0,28.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895787",2013,5,17.6,24.9,21.3,28.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895788",2014,5,85.2,25.6,22.2,29.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895789",2015,5,5.3,24.7,21.1,28.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895790",2016,5,80.6,26.0,22.7,29.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895791",2007,6,4.1,27.1,23.4,30.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895792",2008,6,14.1,26.9,23.4,30.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895793",2009,6,1.1,26.9,23.4,29.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895794",2010,6,5.7,26.5,23.1,29.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895795",2011,6,34.7,26.5,23.2,29.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895796",2012,6,1.7,26.0,22.6,29.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895797",2013,6,4.6,25.8,22.5,29.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895798",2014,6,14.9,26.7,23.2,30.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895799",2015,6,5.9,27.1,23.2,31.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895800",2016,6,5.1,26.2,22.9,29.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895801",2007,7,1.3,27.5,24.0,31.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895802",2008,7,20.6,27.9,24.2,31.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895803",2009,7,8.9,27.7,24.1,31.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895804",2010,7,9.9,26.5,22.7,30.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895805",2011,7,14.9,27.0,23.4,30.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895806",2012,7,3.4,26.5,23.1,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895807",2013,7,9.0,26.9,23.2,30.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895808",2014,7,28.6,27.9,24.4,31.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895809",2015,7,10.9,28.5,24.9,32.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895810",2016,7,68.9,27.3,24.0,30.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895811",2007,8,2.3,27.8,24.3,31.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895812",2008,8,10.0,27.6,23.8,31.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895813",2009,8,14.1,27.6,23.7,31.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895814",2010,8,3.5,27.1,23.3,30.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895815",2011,8,1.9,27.5,23.9,31.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895816",2012,8,1.9,27.1,23.5,30.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895817",2013,8,2.6,27.3,23.6,31.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895818",2014,8,14.2,28.0,24.5,31.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895819",2015,8,194.0,28.6,25.2,32.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895820",2016,8,40.2,27.5,24.4,30.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895821",2007,9,12.8,27.5,23.8,31.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895822",2008,9,11.1,26.9,23.1,30.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895823",2009,9,3.8,28.1,24.3,31.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895824",2010,9,16.0,27.0,23.2,30.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895825",2011,9,1.9,27.4,23.5,31.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895826",2012,9,13.2,26.6,23.2,30.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895827",2013,9,33.9,27.1,23.4,30.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895828",2014,9,14.8,28.3,24.5,32.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895829",2015,9,114.0,28.5,25.4,31.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895830",2016,9,74.4,27.0,23.7,30.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895831",2007,10,3.9,26.8,23.4,30.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895832",2008,10,14.4,26.5,23.2,29.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895833",2009,10,32.3,27.3,23.9,30.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895834",2010,10,2.9,26.7,22.9,30.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895835",2011,10,6.4,27.0,23.1,30.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895836",2012,10,2.4,26.4,22.9,29.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895837",2013,10,4.6,26.1,22.1,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895838",2014,10,140.1,27.5,24.2,30.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895839",2015,10,23.2,27.6,24.0,31.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895840",2016,10,3.3,26.6,23.4,29.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895841",2007,11,138.6,24.8,21.4,28.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895842",2008,11,74.6,25.1,21.8,28.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895843",2009,11,39.7,26.1,22.9,29.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895844",2010,11,14.0,25.3,21.6,29.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895845",2011,11,22.7,26.0,22.9,29.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895846",2012,11,5.7,24.3,20.7,27.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895847",2013,11,49.6,24.9,21.2,28.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895848",2014,11,36.6,25.7,22.4,28.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895849",2015,11,105.9,26.8,23.9,29.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895850",2016,11,18.6,25.2,21.9,28.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895851",2007,12,78.4,24.2,21.7,26.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895852",2008,12,192.8,24.0,21.2,26.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895853",2009,12,19.2,23.4,19.3,27.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895854",2010,12,298.0,23.7,20.6,26.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895855",2011,12,28.0,24.7,21.3,28.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895856",2012,12,0.3,24.0,20.7,27.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895857",2013,12,92.6,24.2,20.5,27.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895858",2014,12,27.3,23.4,19.7,27.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895859",2015,12,7.0,25.5,22.3,28.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii1,"21.459208, -157.895860",2016,12,22.3,23.6,20.4,26.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,패션후르츠
미국,Hawaii2,"19.55, -155.88",2007,1,28.1,23.8,20.4,27.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,패션후르츠
미국,Hawaii2,"19.55, -155.88",2008,1,7.4,23.1,19.8,26.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,패션후르츠
미국,Hawaii2,"19.55, -155.88",2009,1,93.8,22.5,19.1,25.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,패션후르츠
미국,Hawaii2,"19.55, -155.88",2010,1,18.1,23.7,20.1,27.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,패션후르츠
미국,Hawaii2,"19.55, -155.88",2011,1,73.0,23.0,19.4,26.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,패션후르츠
미국,Hawaii2,"19.55, -155.88",2012,1,14.2,23.6,20.0,27.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,패션후르츠
미국,Hawaii2,"19.55, -155.88",2013,1,61.6,22.7,19.0,26.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,패션후르츠
미국,Hawaii2,"19.55, -155.88",2014,1,62.5,22.6,19.0,26.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,패션후르츠
미국,Hawaii2,"19.55, -155.88",2015,1,23.6,22.5,18.5,26.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,패션후르츠
미국,Hawaii2,"19.55, -155.88",2016,1,0.8,23.4,19.4,27.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,패션후르츠
미국,Hawaii2,"19.55, -155.88",2007,2,10.2,23.0,19.3,26.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,패션후르츠
